Concurso;Jogo;Mandante;Visitante;Data;1;X;2;Odds_1;Odds_X;Odds_2;P(1);P(X);P(2);Top1;Top2;Top3;P(Top1);P(Top2);P(Top3)
1224;2;ARSENAL;WOLVES;Sábado;1;0;0;1,14;7;21;0,821596244;0,133802817;0,044600939;1;0;0;0,821596244;0,133802817;0,044600939
1224;3;ATALANTA BERGAMAS;CAGLIARI CALCIO;Sábado;1;0;0;1,3;4,75;10;0,712410949;0,194975628;0,092613423;1;0;0;0,712410949;0,194975628;0,092613423
1224;4;GETAFE;ESPANYOL;Sábado;0;0;1;2,45;2,87;3,2;0,381783792;0,325912993;0,292303215;0;0;1;0,381783792;0,325912993;0,292303215
1224;5;CRYSTAL PALACE;MANCHESTER CITY;Domingo;0;0;1;3,9;3,6;1,85;0,238581408;0,258463192;0,5029554;1;0;0;0,5029554;0,258463192;0,238581408
1224;6;NOTTINGHAM FOREST;TOTTENHAM;Domingo;1;0;0;2,5;3,3;2,7;0,372647428;0,282308657;0,345043915;1;0;0;0,372647428;0,345043915;0,282308657
1224;7;WEST HAM;ASTON VILLA;Domingo;0;0;1;3,5;3,5;2;0,266666667;0,266666667;0,466666667;1;0;0;0,466666667;0,266666667;0,266666667
1224;8;FIORENTINA;VERONA;Domingo;0;0;1;1,83;3,3;4,5;0,509888752;0,282756489;0,207354759;0;0;1;0,509888752;0,282756489;0,207354759
1224;9;UDINESE;NAPOLI;Domingo;1;0;0;4,2;3,4;1,9;0,224930362;0,277855153;0,497214485;0;0;1;0,497214485;0,277855153;0,224930362
1224;10;CELTA DE VIGO;ATHLETIC BILBAO;Domingo;1;0;0;2,55;3,1;2,75;0,363655753;0,299136184;0,337208062;1;0;0;0,363655753;0,337208062;0,299136184
1224;11;GENOA;INTER DE MILAO;Domingo;0;0;1;6,5;4,1;1,53;0,146332929;0,231991229;0,621675842;1;0;0;0,621675842;0,231991229;0,146332929
1224;12;FLUMINENSE/RJ;VASCO DA GAMA/RJ;Domingo;1;0;0;2,05;3,3;3,6;0,45648415;0,283573487;0,259942363;1;0;0;0,45648415;0,283573487;0,259942363
1224;13;BOLOGNA;JUVENTUS;Domingo;0;0;1;2,8;3,25;2,55;0,337886046;0,291101824;0,371012129;1;0;0;0,371012129;0,337886046;0,291101824
1224;14;DEPORTIVO ALAVES;REAL MADRID;Domingo;0;0;1;5,5;3,9;1,55;0,167823431;0,23667407;0,595502499;1;0;0;0,595502499;0,23667407;0,167823431
1223;1;MIRASSOL/SP;FLAMENGO/RJ;Domingo;0;1;0;1,28;5,25;10;0,728964177;0,177728409;0,093307415;0;1;0;0,728964177;0,177728409;0,093307415
1223;2;BRIGHTON;WEST HAM;Domingo;0;1;0;1,53;4,33;5,75;0,617499051;0,218192505;0,164308443;0;1;0;0,617499051;0,218192505;0,164308443
1223;3;ATLETICO/MG;VASCO DA GAMA/RJ;Domingo;1;0;0;1,65;3,75;5,25;0,570032573;0,250814332;0,179153094;1;0;0;0,570032573;0,250814332;0,179153094
1223;4;BOTAFOGO/RJ;FORTALEZA/CE;Domingo;1;0;0;2;3,6;3,6;0,473684211;0,263157895;0,263157895;1;0;0;0,473684211;0,263157895;0,263157895
1223;5;CEARA/CE;PALMEIRAS/SP;Domingo;0;0;1;2,35;3,25;3,1;0,403040304;0,291429143;0,305530553;0;1;0;0,403040304;0,305530553;0,291429143
1223;6;CORINTHIANS/SP;JUVENTUDE/RS;Domingo;0;1;0;1,55;3,9;6,5;0,611285266;0,242946708;0,145768025;0;1;0;0,611285266;0,242946708;0,145768025
1223;7;FLUMINENSE/RJ;BAHIA/BA;Domingo;1;0;0;1,72;3,6;5;0,548914369;0,262259088;0,188826543;1;0;0;0,548914369;0,262259088;0,188826543
1223;8;INTERNACIONAL/RS;BRAGANTINO/SP;Domingo;1;0;0;1,72;3,6;5;0,548914369;0,262259088;0,188826543;1;0;0;0,548914369;0,262259088;0,188826543
1223;9;VALENCIA CLUB;SEVILLA;Domingo;0;1;0;2,15;3,4;3,4;0,441558442;0,279220779;0,279220779;0;1;0;0,441558442;0,279220779;0,279220779
1223;10;SANTOS/SP;CRUZEIRO/MG;Domingo;1;0;0;1,42;4,2;8;0,659806771;0,223077527;0,117115702;1;0;0;0,659806771;0,223077527;0,117115702
1223;11;SPORT/PE;GREMIO/RS;Domingo;0;0;1;4,75;3,8;1,75;0,201438849;0,251798561;0,54676259;1;0;0;0,54676259;0,251798561;0,201438849
1223;12;VITORIA/BA;SAO PAULO/SP;Domingo;1;0;0;1,9;3,25;4,5;0,498296422;0,291311755;0,210391823;1;0;0;0,498296422;0,291311755;0,210391823
1223;13;FULHAM;CRYSTAL PALACE;Domingo;0;0;1;2,6;3,3;2,75;0,365853659;0,288248337;0,345898004;0;1;0;0,365853659;0,345898004;0,288248337
1223;14;ESPANYOL;RAYO VALLECANO;Domingo;1;0;0;2,25;3,4;3,2;0,422852701;0,279828993;0,297318305;1;0;0;0,422852701;0,297318305;0,279828993
1222;1;PALMEIRAS/SP;FLAMENGO/RJ;Sábado;0;0;1;3,5;2,87;2,35;0,269623618;0,328809291;0,401567091;1;0;0;0,401567091;0,328809291;0,269623618
1222;2;VITORIA/BA;MIRASSOL/SP;Sábado;1;0;0;2,4;3,2;3,1;0,396166134;0,297124601;0,306709265;1;0;0;0,396166134;0,306709265;0,297124601
1222;3;TOTTENHAM;FULHAM;Sábado;0;0;1;2,2;3,3;3,25;0,426695842;0,284463895;0,288840263;0;1;0;0,426695842;0,288840263;0,284463895
1222;4;CEARA/CE;CRUZEIRO/MG;Sábado;0;1;0;2,9;3,3;2,4;0,32392638;0,284662577;0,391411043;0;0;1;0,391411043;0,32392638;0,284662577
1222;5;CRYSTAL PALACE;MANCHESTER UNITED;Domingo;0;0;1;2,25;3,4;3,2;0,422852701;0,279828993;0,297318305;0;1;0;0,422852701;0,297318305;0,279828993
1222;6;REAL SOCIEDAD;VILLARREAL;Domingo;0;0;1;2,8;3,4;2,45;0,337110482;0,277620397;0,385269122;1;0;0;0,385269122;0,337110482;0,277620397
1222;7;ASTON VILLA;WOLVES;Domingo;1;0;0;1,5;4,33;6,25;0,630349968;0,21836604;0,151283992;1;0;0;0,630349968;0,21836604;0,151283992
1222;8;NOTTINGHAM FOREST;BRIGHTON;Domingo;0;0;1;2,7;3,3;2,62;0,351035323;0,287210719;0,361753959;1;0;0;0,361753959;0,351035323;0,287210719
1222;9;WEST HAM;LIVERPOOL;Domingo;0;0;1;4,1;4,2;1,72;0,229362459;0,223901448;0,546736093;1;0;0;0,546736093;0,229362459;0,223901448
1222;10;CORINTHIANS/SP;BOTAFOGO/RJ;Domingo;0;1;0;2,5;3,2;2,9;0,378312271;0,295556461;0,326131268;0;0;1;0,378312271;0,326131268;0,295556461
1222;11;SEVILLA;REAL BETIS;Domingo;0;0;1;3;3,25;2,4;0,315151515;0,290909091;0,393939394;1;0;0;0,393939394;0,315151515;0,290909091
1222;12;CHELSEA;ARSENAL;Domingo;0;1;0;3,4;3,25;2,25;0,281114849;0,29408938;0,424795771;0;1;0;0,424795771;0,29408938;0,281114849
1222;13;FORTALEZA/CE;ATLETICO/MG;Domingo;1;0;0;2,35;3,1;3,3;0,404827859;0,306885635;0,288286506;1;0;0;0,404827859;0,306885635;0,288286506
1222;14;GIRONA;REAL MADRID;Domingo;0;1;0;6;5;1,45;0,157780196;0,189336235;0,652883569;0;1;0;0,652883569;0,189336235;0,157780196
1221;1;FLAMENGO/RJ;BRAGANTINO/SP;Sábado;1;0;0;1,3;5;11;0,725593668;0,188654354;0,085751979;1;0;0;0,725593668;0,188654354;0,085751979
1221;2;PALMEIRAS/SP;FLUMINENSE/RJ;Sábado;0;1;0;1,55;3,8;6,25;0,603903121;0,246328905;0,149767974;0;1;0;0,603903121;0,246328905;0,149767974
1221;3;SAO PAULO/SP;JUVENTUDE/RS;Domingo;1;0;0;1,53;3,7;7;0,612713208;0,253365191;0,133921601;1;0;0;0,612713208;0,253365191;0,133921601
1221;4;AMAZONAS/AM;CORITIBA/PR;Domingo;0;0;1;3,6;3,2;2,1;0,260465116;0,293023256;0,446511628;1;0;0;0,446511628;0,293023256;0,260465116
1221;5;ATHLETIC CLUB/MG;PAYSANDU/PA;Domingo;1;0;0;1,5;4,1;6,25;0,62272175;0,22782503;0,14945322;1;0;0;0,62272175;0,22782503;0,14945322
1221;6;ATHLETICO/PR;AMERICA/MG;Domingo;1;0;0;1,45;4;7,5;0,642742367;0,232994108;0,124263524;1;0;0;0,642742367;0,232994108;0,124263524
1221;7;BOTAFOGO/SP;AVAI/SC;Domingo;0;1;0;1,66;3,6;5,25;0,56265071;0,259444494;0,177904796;0;1;0;0,56265071;0,259444494;0,177904796
1221;8;CHAPECOENSE/SC;ATLETICO/GO;Domingo;1;0;0;1,33;4,75;10;0,707714084;0,198159943;0,094125973;1;0;0;0,707714084;0,198159943;0,094125973
1221;9;CUIABA/MT;CRICIUMA/SC;Domingo;1;0;0;3,4;3;2,25;0,274390244;0,31097561;0,414634146;0;0;1;0,414634146;0,31097561;0,274390244
1221;10;NOVORIZONTINO/SP;CRB/AL;Domingo;1;0;0;2,2;3,25;3,4;0,43029595;0,291277259;0,278426791;1;0;0;0,43029595;0,291277259;0,278426791
1221;11;OPERARIO/PR;FERROVIARIA/SP;Domingo;1;0;0;2,62;3,1;2,75;0,357412376;0,302071105;0,340516519;1;0;0;0,357412376;0,340516519;0,302071105
1221;12;REMO/PA;GOIAS/GO;Domingo;1;0;0;2,3;3,25;3,1;0,408225284;0,288897893;0,302876823;1;0;0;0,408225284;0,302876823;0,288897893
1221;13;SPORT/PE;VITORIA/BA;Domingo;0;0;1;3,4;3,3;2,2;0,279661017;0,288135593;0,43220339;1;0;0;0,43220339;0,288135593;0,279661017
1221;14;CRUZEIRO/MG;CORINTHIANS/SP;Domingo;1;0;0;1,8;3,5;4,75;0,528196982;0,271644162;0,200158856;1;0;0;0,528196982;0,271644162;0,200158856
1220;1;SANTOS/SP;PALMEIRAS/SP;Sábado;1;0;0;3,2;3,4;2,25;0,297318305;0,279828993;0,422852701;0;1;0;0,422852701;0,297318305;0,279828993
1220;2;VOLTA REDONDA/RJ;CHAPECOENSE/SC;Sábado;0;1;0;6;3,75;1,6;0,157480315;0,251968504;0,590551181;0;1;0;0,590551181;0,251968504;0,157480315
1220;3;SPORT/PE;FLAMENGO/RJ;Sábado;0;0;1;9;5;1,36;0,106183635;0,191130543;0,702685821;1;0;0;0,702685821;0,191130543;0,106183635
1220;4;BOSNIA HERZEGOVIN;ROMENIA;Sábado;1;0;0;2,6;3,2;2,87;0,36786029;0,298886486;0,333253224;1;0;0;0,36786029;0,333253224;0,298886486
1220;5;SUICA;SUECIA;Sábado;1;0;0;1,53;4,2;6;0,617556242;0,224966917;0,157476842;1;0;0;0,617556242;0,224966917;0,157476842
1220;6;GRECIA;ESCOCIA/SCT;Sábado;1;0;0;2,2;3,3;3,4;0,43220339;0,288135593;0,279661017;1;0;0;0,43220339;0,288135593;0,279661017
1220;7;HUNGRIA;IRLANDA;Domingo;0;0;1;1,83;3,7;4;0,512270257;0,2533661;0,234363643;0;0;1;0,512270257;0,2533661;0,234363643
1220;8;FERROVIARIA/SP;ATHLETICO/PR;Domingo;0;0;1;4,2;3,3;1,9;0,223052295;0,283884739;0,493062967;1;0;0;0,493062967;0,283884739;0,223052295
1220;9;GOIAS/GO;NOVORIZONTINO/SP;Domingo;1;0;0;2,1;3,1;3,8;0,448420251;0,303768557;0,247811191;1;0;0;0,448420251;0,303768557;0,247811191
1220;10;ALBANIA;INGLATERRA;Domingo;0;0;1;8;4,5;1,4;0,117757009;0,209345794;0,672897196;1;0;0;0,672897196;0,209345794;0,117757009
1220;11;SERVIA/SER;LETONIA;Domingo;1;0;0;1,2;6;15;0,78125;0,15625;0,0625;1;0;0;0,78125;0,15625;0,0625
1220;12;ITALIA;NORUEGA;Domingo;0;0;1;2;3,7;3,4;0,469753547;0,253920836;0,276325616;0;1;0;0,469753547;0,276325616;0,253920836
1220;13;BRAGANTINO/SP;ATLETICO/MG;Domingo;1;0;0;2,15;3,1;3,8;0,442607552;0,306969754;0,250422694;1;0;0;0,442607552;0,306969754;0,250422694
1220;14;UCRANIA;ISLANDIA;Domingo;1;0;0;1,7;3,6;5;0,551808706;0,260576334;0,18761496;1;0;0;0,551808706;0,260576334;0,18761496
1219;1;MIRASSOL/SP;PALMEIRAS/SP;Domingo;1;0;0;4;3,4;1,95;0,236532287;0,278273279;0,485194435;0;0;1;0,485194435;0,278273279;0,236532287
1219;2;SPORT/PE;ATLETICO/MG;Sábado;0;0;1;4;3,2;2;0,235294118;0,294117647;0,470588235;1;0;0;0,470588235;0,294117647;0,235294118
1219;3;VASCO DA GAMA/RJ;JUVENTUDE/RS;Sábado;0;0;1;1,48;4,33;6,5;0,637148148;0,21777812;0,145073732;0;0;1;0,637148148;0,21777812;0,145073732
1219;4;INTERNACIONAL/RS;BAHIA/BA;Sábado;0;1;0;2,25;3,2;3,4;0,422852701;0,297318305;0,279828993;0;1;0;0,422852701;0,297318305;0,279828993
1219;5;SAO PAULO/SP;BRAGANTINO/SP;Sábado;0;0;1;1,75;3,4;5,25;0,541114058;0,278514589;0,180371353;0;0;1;0,541114058;0,278514589;0,180371353
1219;6;CHELSEA;WOLVES;Sábado;1;0;0;1,4;4,75;7,5;0,675035528;0,19895784;0,126006632;1;0;0;0,675035528;0,19895784;0,126006632
1219;7;PARMA;MILAN;Sábado;0;1;0;6;4,1;1,53;0,156617482;0,229196315;0,614186203;0;1;0;0,614186203;0,229196315;0,156617482
1219;8;CORINTHIANS/SP;CEARA/CE;Domingo;0;0;1;1,7;3,4;6;0,560747664;0,280373832;0,158878505;0;0;1;0,560747664;0,280373832;0,158878505
1219;9;VITORIA/BA;BOTAFOGO/RJ;Domingo;0;1;0;3;3,2;2,3;0,308466052;0,289186924;0,402347024;0;0;1;0,402347024;0,308466052;0,289186924
1219;10;CRUZEIRO/MG;FLUMINENSE/RJ;Domingo;0;1;0;1,85;3,2;5;0,513314084;0,296759705;0,189926211;0;1;0;0,513314084;0,296759705;0,189926211
1219;11;MANCHESTER CITY;LIVERPOOL;Domingo;1;0;0;1,9;3,9;3,7;0,49982681;0,243505369;0,256667821;1;0;0;0,49982681;0,256667821;0,243505369
1219;12;FLAMENGO/RJ;SANTOS/SP;Domingo;1;0;0;1,3;5;11;0,725593668;0,188654354;0,085751979;1;0;0;0,725593668;0,188654354;0,085751979
1219;13;VALENCIA CLUB;REAL BETIS;Domingo;0;1;0;3,3;3,4;2,2;0,288135593;0,279661017;0,43220339;0;0;1;0,43220339;0,288135593;0,279661017
1219;14;FORTALEZA/CE;GREMIO/RS;Domingo;0;1;0;2,05;3,4;3,7;0,463607886;0,279528285;0,256863829;0;1;0;0,463607886;0,279528285;0,256863829
1218;1;CORINTHIANS/SP;GREMIO/RS;Domingo;1;0;0;1,75;3,75;4,5;0,538922156;0,251497006;0,209580838;1;0;0;0,538922156;0,251497006;0,209580838
1218;2;SANTOS/SP;FORTALEZA/CE;Sábado;0;1;0;1,66;3,7;5,25;0,566623884;0,25421504;0,179161076;0;1;0;0,566623884;0,25421504;0,179161076
1218;3;CRUZEIRO/MG;VITORIA/BA;Sábado;1;0;0;1,42;4,33;8;0,664255608;0,217839022;0,11790537;1;0;0;0,664255608;0,217839022;0,11790537
1218;4;GOIAS/GO;ATHLETICO/PR;Sábado;0;0;1;2,62;3,1;2,75;0,357412376;0,302071105;0,340516519;0;1;0;0,357412376;0,340516519;0,302071105
1218;5;MIRASSOL/SP;BOTAFOGO/RJ;Sábado;0;1;0;2,35;3,3;3,1;0,404827859;0,288286506;0,306885635;0;0;1;0,404827859;0,306885635;0,288286506
1218;6;AVAI/SC;ATHLETIC CLUB/MG;Sábado;1;0;0;1,85;3,25;4,5;0,504963315;0,287440656;0,207596029;1;0;0;0,504963315;0,287440656;0,207596029
1218;7;FLAMENGO/RJ;SPORT/PE;Sábado;1;0;0;1,15;7,5;19;0,823818471;0,126318832;0,049862697;1;0;0;0,823818471;0,126318832;0,049862697
1218;8;BAHIA/BA;BRAGANTINO/SP;Domingo;1;0;0;1,7;3,6;5,25;0,556783031;0,26292532;0,180291648;1;0;0;0,556783031;0,26292532;0,180291648
1218;9;CEARA/CE;FLUMINENSE/RJ;Domingo;1;0;0;3,1;3;2,55;0,307785154;0,318044659;0,374170187;0;0;1;0,374170187;0,318044659;0,307785154
1218;10;JUVENTUDE/RS;PALMEIRAS/SP;Domingo;0;0;1;7;3,9;1,53;0,135684562;0,243536394;0,620779044;1;0;0;0,620779044;0,243536394;0,135684562
1218;11;INTERNACIONAL/RS;ATLETICO/MG;Domingo;0;1;0;2,05;3,2;4;0,464441219;0,297532656;0,238026125;0;1;0;0,464441219;0,297532656;0,238026125
1218;12;REMO/PA;CHAPECOENSE/SC;Domingo;0;1;0;2,05;3,4;3,7;0,463607886;0,279528285;0,256863829;0;1;0;0,463607886;0,279528285;0,256863829
1218;13;VASCO DA GAMA/RJ;SAO PAULO/SP;Domingo;0;0;1;2,25;3,2;3,3;0,419297201;0,294818344;0,285884455;0;0;1;0,419297201;0,294818344;0,285884455
1218;14;OPERARIO/PR;VILA NOVA/GO;Domingo;0;1;0;2,25;2,9;3,7;0,419468335;0,32544957;0,255082095;0;1;0;0,419468335;0,32544957;0,255082095
1217;1;PALMEIRAS/SP;CRUZEIRO/MG;Domingo;0;1;0;1,75;3,75;4,75;0,544933078;0,254302103;0,200764818;0;1;0;0,544933078;0,254302103;0,200764818
1217;2;ATLETICO/MG;CEARA/CE;Sábado;1;0;0;1,9;3,5;4;0,495575221;0,269026549;0,23539823;1;0;0;0,495575221;0,269026549;0,23539823
1217;3;VITORIA/BA;CORINTHIANS/SP;Sábado;0;0;1;2,55;3,1;2,9;0,370111157;0,304446274;0,325442569;0;1;0;0,370111157;0,325442569;0,304446274
1217;4;ATHLETIC CLUB/MG;AMERICA/MG;Sábado;0;0;1;2,4;3,1;3;0,388471178;0,30075188;0,310776942;0;1;0;0,388471178;0,310776942;0,30075188
1217;5;FLUMINENSE/RJ;INTERNACIONAL/RS;Sábado;1;0;0;1,83;3,25;5;0,518382646;0,291889305;0,189728048;1;0;0;0,518382646;0,291889305;0,189728048
1217;6;SPORT/PE;MIRASSOL/SP;Sábado;0;0;1;2,9;3,4;2,4;0,326661329;0,278622898;0,394715773;1;0;0;0,394715773;0,326661329;0,278622898
1217;7;FORTALEZA/CE;FLAMENGO/RJ;Sábado;1;0;0;5,5;3,6;1,66;0,171202659;0,261559617;0,567237724;0;0;1;0,567237724;0,261559617;0,171202659
1217;8;SAO PAULO/SP;BAHIA/BA;Sábado;1;0;0;1,95;3,4;4;0,485194435;0,278273279;0,236532287;1;0;0;0,485194435;0,278273279;0,236532287
1217;9;ASTON VILLA;MANCHESTER CITY;Domingo;1;0;0;4,33;3,8;1,8;0,220020587;0,250707669;0,529271745;0;0;1;0,529271745;0,250707669;0,220020587
1217;10;BOTAFOGO/RJ;SANTOS/SP;Domingo;0;1;0;1,85;3,5;4,33;0,511293669;0,270255225;0,218451106;0;1;0;0,511293669;0,270255225;0,218451106
1217;11;GREMIO/RS;JUVENTUDE/RS;Domingo;1;0;0;1,75;3,5;5;0,540540541;0,27027027;0,189189189;1;0;0;0,540540541;0,27027027;0,189189189
1217;12;CRB/AL;ATLETICO/GO;Domingo;1;0;0;2;3,4;3,7;0,469753547;0,276325616;0,253920836;1;0;0;0,469753547;0,276325616;0,253920836
1217;13;BRAGANTINO/SP;VASCO DA GAMA/RJ;Domingo;0;0;1;2,05;3,5;3,5;0,460526316;0,269736842;0,269736842;0;1;0;0,460526316;0,269736842;0,269736842
1217;14;VILA NOVA/GO;FERROVIARIA/SP;Domingo;0;1;0;1,8;3,4;4,75;0,524010383;0,277417262;0,198572356;0;1;0;0,524010383;0,277417262;0,198572356
1216;1;FLAMENGO/RJ;PALMEIRAS/SP;Domingo;1;0;0;1,9;3,5;4;0,495575221;0,269026549;0,23539823;1;0;0;0,495575221;0,269026549;0,23539823
1216;2;INTERNACIONAL/RS;SPORT/PE;Domingo;1;0;0;1,7;3,7;5;0,555722439;0,255331932;0,188945629;1;0;0;0,555722439;0,255331932;0,188945629
1216;3;CORINTHIANS/SP;ATLETICO/MG;Sábado;1;0;0;2,05;3,25;3,9;0,46373365;0,292508918;0,243757432;1;0;0;0,46373365;0,292508918;0,243757432
1216;4;ROMA;INTER DE MILAO;Sábado;0;0;1;3,4;3,2;2,2;0,277165354;0,294488189;0,428346457;1;0;0;0,428346457;0,294488189;0,277165354
1216;5;ATLETICO MADRID;OSASUNA;Sábado;1;0;0;1,36;5;8;0,693481276;0,188626907;0,117891817;1;0;0;0,693481276;0,188626907;0,117891817
1216;6;CRUZEIRO/MG;FORTALEZA/CE;Sábado;1;0;0;1,44;4,75;7;0,662746661;0,200916883;0,136336456;1;0;0;0,662746661;0,200916883;0,136336456
1216;7;TOTTENHAM;ASTON VILLA;Domingo;0;0;1;2;3,5;3,6;0,470149254;0,268656716;0,26119403;0;0;1;0,470149254;0,268656716;0,26119403
1216;8;MIRASSOL/SP;SAO PAULO/SP;Domingo;1;0;0;2,35;3,1;3,2;0,401213347;0,304145602;0,294641052;1;0;0;0,401213347;0,304145602;0,294641052
1216;9;CEARA/CE;BOTAFOGO/RJ;Domingo;0;0;1;2,7;3;2,87;0,352017662;0,316815896;0,331166442;0;1;0;0,352017662;0,331166442;0,316815896
1216;10;LIVERPOOL;MANCHESTER UNITED;Domingo;0;0;1;1,61;4,5;4,75;0,589370649;0,210863721;0,19976563;0;0;1;0,589370649;0,210863721;0,19976563
1216;11;ATALANTA BERGAMAS;LAZIO;Domingo;0;1;0;1,75;4;4,5;0,547528517;0,239543726;0,212927757;0;1;0;0,547528517;0,239543726;0,212927757
1216;12;BAHIA/BA;GREMIO/RS;Domingo;1;0;0;1,72;3,8;4,75;0,551044084;0,249419954;0,199535963;1;0;0;0,551044084;0,249419954;0,199535963
1216;13;MILAN;FIORENTINA;Domingo;1;0;0;1,53;4,2;6;0,617556242;0,224966917;0,157476842;1;0;0;0,617556242;0,224966917;0,157476842
1216;14;GETAFE;REAL MADRID;Domingo;0;0;1;8;4,33;1,42;0,11790537;0,217839022;0,664255608;1;0;0;0,664255608;0,217839022;0,11790537
1215;1;PONTE PRETA/SP;GUARANI/SP;Sábado;1;0;0;2,3;3,1;2,9;0,394471259;0,292672225;0,312856516;1;0;0;0,394471259;0,312856516;0,292672225
1215;2;PALMEIRAS/SP;JUVENTUDE/RS;Sábado;1;0;0;1,25;5,5;15;0,76300578;0,173410405;0,063583815;1;0;0;0,76300578;0,173410405;0,063583815
1215;3;ESTONIA;ITALIA;Sábado;0;0;1;26;13;1,06;0,036326251;0,072652502;0,891021247;1;0;0;0,891021247;0,072652502;0,036326251
1215;4;BULGARIA;TURQUIA;Sábado;0;0;1;10,5;5,5;1,28;0,089991052;0,171801099;0,738207849;1;0;0;0,738207849;0,171801099;0,089991052
1215;5;ESPANHA;GEORGIA;Sábado;1;0;0;1,14;8,5;17;0,83251714;0,11165524;0,05582762;1;0;0;0,83251714;0,11165524;0,05582762
1215;6;SERVIA/SER;ALBANIA;Sábado;0;0;1;1,7;3,4;5,75;0,556900726;0,278450363;0,16464891;0;0;1;0,556900726;0,278450363;0,16464891
1215;7;PORTUGAL;IRLANDA;Sábado;1;0;0;1,12;8,5;21;0,843812045;0,111184646;0,045003309;1;0;0;0,843812045;0,111184646;0,045003309
1215;8;NOVORIZONTINO/SP;OPERARIO/PR;Domingo;1;0;0;1,9;3;4,75;0,491803279;0,31147541;0,196721311;1;0;0;0,491803279;0,31147541;0,196721311
1215;9;HOLANDA;FINLANDIA;Domingo;1;0;0;1,08;9,5;29;0,868865901;0,098776334;0,032357765;1;0;0;0,868865901;0,098776334;0,032357765
1215;10;CRICIUMA/SC;AMERICA/MG;Domingo;1;0;0;1,95;3,25;4,1;0,481786134;0,28907168;0,229142186;1;0;0;0,481786134;0,28907168;0,229142186
1215;11;CUIABA/MT;CORITIBA/PR;Domingo;1;0;0;2,35;3;3,25;0,398976982;0,312531969;0,288491049;1;0;0;0,398976982;0,312531969;0,288491049
1215;12;ROMENIA;AUSTRIA;Domingo;1;0;0;4,33;3,75;1,8;0,219287559;0,253204035;0,527508406;0;0;1;0,527508406;0,253204035;0,219287559
1215;13;DINAMARCA;GRECIA;Domingo;1;0;0;1,61;4;5,5;0,589891406;0,237431291;0,172677303;1;0;0;0,589891406;0,237431291;0,172677303
1215;14;LITUANIA;POLONIA;Domingo;0;0;1;8;4,33;1,42;0,11790537;0,217839022;0,664255608;1;0;0;0,664255608;0,217839022;0,11790537
1214;1;SAO PAULO/SP;PALMEIRAS/SP;Domingo;0;0;1;3,5;3,1;2,25;0,271400778;0,306420233;0,422178988;1;0;0;0,422178988;0,306420233;0,271400778
1214;2;CHAPECOENSE/SC;NOVORIZONTINO/SP;Sábado;1;0;0;2,8;3;2,62;0,333107306;0,310900153;0,355992541;0;1;0;0,355992541;0,333107306;0,310900153
1214;3;BRAGANTINO/SP;GREMIO/RS;Sábado;1;0;0;1,9;3,4;4,2;0,497214485;0,277855153;0,224930362;1;0;0;0,497214485;0,277855153;0,224930362
1214;4;VOLTA REDONDA/RJ;GOIAS/GO;Sábado;0;1;0;2,75;3;2,75;0,342857143;0,314285714;0,342857143;0;0;1;0,342857143;0,342857143;0,314285714
1214;5;FLUMINENSE/RJ;ATLETICO/MG;Sábado;1;0;0;2;3,2;4,2;0,47592068;0,297450425;0,226628895;1;0;0;0,47592068;0,297450425;0,226628895
1214;6;INTERNACIONAL/RS;BOTAFOGO/RJ;Sábado;1;0;0;2,3;3,25;3,2;0,412126015;0,291658411;0,296215574;1;0;0;0,412126015;0,296215574;0,291658411
1214;7;FERROVIARIA/SP;AMERICA/MG;Sábado;0;0;1;2,6;3,1;2,87;0,364347434;0,305581719;0,330070846;0;1;0;0,364347434;0,330070846;0,305581719
1214;8;CORINTHIANS/SP;MIRASSOL/SP;Sábado;1;0;0;1,95;3,3;4,2;0,48657188;0,287519747;0,225908373;1;0;0;0,48657188;0,287519747;0,225908373
1214;9;VASCO DA GAMA/RJ;VITORIA/BA;Domingo;1;0;0;1,66;3,75;5,25;0,568551007;0,251678579;0,179770414;1;0;0;0,568551007;0,251678579;0,179770414
1214;10;JUVENTUDE/RS;FORTALEZA/CE;Domingo;0;0;1;2,45;3,3;2,87;0,38519573;0,285978648;0,328825623;0;1;0;0,38519573;0,328825623;0,285978648
1214;11;BAHIA/BA;FLAMENGO/RJ;Domingo;1;0;0;6;3,5;1,66;0,158009247;0,270872994;0,571117759;0;0;1;0,571117759;0,270872994;0,158009247
1214;12;CRUZEIRO/MG;SPORT/PE;Domingo;0;1;0;1,42;4,1;9;0,664840907;0,230261973;0,104897121;0;1;0;0,664840907;0,230261973;0,104897121
1214;13;ATLETICO/GO;ATHLETICO/PR;Domingo;1;0;0;2,87;2,87;2,75;0,328554361;0,328554361;0,342891278;0;1;0;0,342891278;0,328554361;0,328554361
1214;14;CEARA/CE;SANTOS/SP;Domingo;1;0;0;2,45;3;3,1;0,383584244;0,313260466;0,30315529;1;0;0;0,383584244;0,313260466;0,30315529
1213;1;CORINTHIANS/SP;FLAMENGO/RJ;Domingo;0;0;1;4,75;3,25;1,83;0,197739174;0,289003408;0,513257418;1;0;0;0,513257418;0,289003408;0,197739174
1213;2;FORTALEZA/CE;SPORT/PE;Sábado;1;0;0;1,72;3,75;4,75;0,549217606;0,251907809;0,198874586;1;0;0;0,549217606;0,251907809;0,198874586
